Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %%,Motor Torque 1 %%,Motor Temp 1 C,RPM 2,Motor Load 2 %%,Motor Torque 2 %%,Motor Temp 2 C,RPM 3,Motor Load 3 %%,Motor Torque 3 %%,Motor Temp 3 C,RPM 4,Motor Load 4 %%,Motor Torque 4 %%,Motor Temp 4 C,Depth m,Temp Source 1,Temp 1 C,Temp Source 2,Temp 2 C,Temp Source 3,Temp 3 C,Temp Source 4,Temp 4 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %%,Pack Current 2 A,Pack Voltage 2 V,Pack Temp 2 C,SOC 2 %%,Pack Current 3 A,Pack Voltage 3 V,Pack Temp 3 C,SOC 3 %%,Pack Current 4 A,Pack Voltage 4 V,Pack Temp 4 C,SOC 4 %%
23-01-10,11:30:11,45.560852,-122.720268,16.600428,13.566701,2929,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-221.000000,27.570000,303.000000,35,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:12,45.560810,-122.720161,16.561552,13.575221,2929,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-221.500000,27.530001,303.000000,35,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:13,45.560875,-122.720161,16.600428,13.583761,2930,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-221.500000,27.540001,303.000000,35,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:14,45.560829,-122.720047,16.561552,13.592281,2925,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-221.199997,27.530001,303.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:15,45.560894,-122.719940,16.561552,13.600801,2926,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-222.000000,27.500000,303.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:16,45.560852,-122.719833,16.580988,13.609331,2922,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-220.300003,27.510000,303.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:17,45.560806,-122.719719,16.580988,13.617861,2925,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-222.899994,27.490000,303.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:18,45.560867,-122.719612,16.503235,13.626350,2918,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-222.699997,27.469999,304.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:19,45.560822,-122.719612,16.600428,13.634891,2917,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-218.500000,27.490000,304.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:20,45.560886,-122.719498,16.619865,13.643440,2917,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-220.300003,27.410000,304.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:21,45.560841,-122.719391,16.600428,13.651980,2893,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.920000,0,0.000000,0,0.000000,0,0.000000,-210.000000,27.530001,304.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:22,45.560795,-122.719284,16.522675,13.660480,2909,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-222.100006,27.430000,304.000000,34,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:23,45.560856,-122.719170,16.464359,13.668950,2828,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-193.699997,27.629999,304.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:24,45.560806,-122.719170,16.231098,13.677300,2736,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-169.500000,27.850000,304.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:25,45.560867,-122.719063,15.861767,13.685460,2658,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-152.600006,27.959999,304.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:26,45.560818,-122.718948,15.414682,13.693390,2570,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-141.500000,28.080000,304.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:27,45.560879,-122.718948,14.656584,13.700930,2557,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-145.500000,28.100000,304.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:28,45.560829,-122.718842,14.073430,13.708170,2554,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-148.000000,28.080000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:29,45.560898,-122.718727,13.529154,13.715130,2420,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-126.199997,28.270000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:30,45.560860,-122.718727,12.751616,13.721690,2399,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-129.000000,28.270000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:31,45.560833,-122.718620,12.246218,13.727990,2391,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-132.000000,28.270000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:32,45.560814,-122.718513,11.488117,13.733900,2383,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-143.199997,28.230000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:33,45.560810,-122.718513,10.380127,13.739240,2316,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-125.000000,28.340000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:34,45.560818,-122.718399,10.127427,13.744450,2275,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-131.000000,28.330000,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:35,45.560837,-122.718292,9.583151,13.749379,2266,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.910000,0,0.000000,0,0.000000,0,0.000000,-138.100006,28.280001,305.000000,33,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:36,45.560863,-122.718292,9.058312,13.754039,2267,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-142.899994,28.250000,305.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:37,45.560898,-122.718292,8.708421,13.758519,2266,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-149.100006,28.219999,305.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:38,45.560825,-122.718292,8.514037,13.762899,2273,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-149.100006,28.200001,305.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:39,45.560863,-122.718178,8.047514,13.767039,2182,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-137.699997,28.330000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:40,45.560902,-122.718292,8.105829,13.771210,2164,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-133.300003,28.320000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:41,45.560825,-122.718292,7.911445,13.775280,2162,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.900000,0,0.000000,0,0.000000,0,0.000000,-136.500000,28.309999,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:42,45.560856,-122.718292,7.639307,13.779210,2162,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-135.399994,28.320000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:43,45.560883,-122.718292,7.658745,13.783150,2160,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-135.399994,28.320000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:44,45.560799,-122.718399,7.833692,13.787180,2167,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-136.000000,28.340000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:46,45.560852,-122.718399,7.833692,13.791210,2163,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-138.399994,28.330000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:47,45.560879,-122.718513,7.950322,13.795300,2164,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-134.000000,28.340000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:48,45.560795,-122.718513,7.697622,13.799260,2161,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-133.399994,28.370001,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:49,45.560825,-122.718513,7.775376,13.803240,2159,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.890000,0,0.000000,0,0.000000,0,0.000000,-134.300003,28.370001,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:50,45.560856,-122.718513,7.892006,13.807280,2159,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-133.699997,28.350000,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:51,45.560886,-122.718620,7.794815,13.811310,2160,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-133.199997,28.370001,306.000000,32,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:52,45.560806,-122.718620,7.814253,13.815320,2160,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-131.800003,28.360001,306.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:53,45.560841,-122.718620,7.892006,13.819370,2161,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-134.000000,28.360001,306.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:54,45.560871,-122.718620,7.853129,13.823430,2158,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-135.000000,28.370001,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:55,45.560795,-122.718727,7.892006,13.827470,2161,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-132.500000,28.370001,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:56,45.560829,-122.718727,7.930883,13.831560,2160,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-132.800003,28.370001,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:57,45.560860,-122.718727,7.717061,13.835560,2101,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-122.800003,28.450001,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:58,45.560894,-122.718727,7.619868,13.839530,2083,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-122.000000,28.459999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:30:59,45.560818,-122.718842,7.192223,13.843260,2078,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-122.400002,28.459999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:0,45.560848,-122.718842,7.308853,13.846990,2076,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-126.900002,28.459999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:1,45.560883,-122.718842,7.172784,13.850719,2079,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-124.599998,28.480000,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:2,45.560806,-122.718842,7.172784,13.854400,2073,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-125.300003,28.459999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:3,45.560837,-122.718842,7.153346,13.858089,2079,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-122.000000,28.469999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:4,45.560871,-122.718842,7.367168,13.861839,2073,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-127.199997,28.469999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:5,45.560902,-122.718948,7.347730,13.865640,2076,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-126.900002,28.469999,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:6,45.560822,-122.718948,7.250538,13.869370,2049,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-120.400002,28.510000,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:7,45.560856,-122.718948,7.211661,13.873090,2040,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-118.800003,28.520000,307.000000,31,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:8,45.560886,-122.718948,7.308853,13.876830,2040,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.880000,0,0.000000,0,0.000000,0,0.000000,-119.199997,28.520000,307.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:9,45.560806,-122.718948,7.367168,13.880620,2035,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-120.199997,28.530001,307.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:10,45.560837,-122.719063,7.192223,13.884340,2038,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-120.400002,28.549999,307.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:11,45.560863,-122.719063,7.153346,13.888021,2038,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-119.300003,28.520000,307.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:12,45.560890,-122.719063,7.133907,13.891701,2037,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-121.400002,28.540001,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:13,45.560810,-122.719063,7.192223,13.895391,2038,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-120.900002,28.540001,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:14,45.560837,-122.719063,7.095031,13.899060,2006,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-114.300003,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:15,45.560863,-122.719170,7.056154,13.902700,1997,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.099998,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:16,45.560886,-122.719170,6.881207,13.906250,1995,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.000000,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:17,45.560802,-122.719170,6.939523,13.909800,1998,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-114.500000,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:18,45.560829,-122.719170,6.881207,13.913369,1997,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.800003,28.570000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:19,45.560852,-122.719284,6.842331,13.916899,1997,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-115.300003,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:20,45.560879,-122.719284,6.861769,13.920419,1995,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.800003,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:21,45.560902,-122.719276,6.881207,13.923968,2001,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.500000,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:22,45.560814,-122.719284,6.958961,13.927508,1999,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-115.800003,28.570000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:23,45.560841,-122.719391,7.036715,13.931138,2000,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.000000,28.590000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:24,45.560863,-122.719391,7.133907,13.934798,1997,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-117.099998,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:25,45.560886,-122.719391,6.745139,13.938348,2001,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-115.099998,28.580000,308.000000,30,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-01-10,11:31:26,45.560802,-122.719498,6.764577,13.941768,2000,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,6.870000,0,0.000000,0,0.000000,0,0.000000,-116.500000,28.580000,308.000000,29,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
